,DATA,INCOME,OVERCHARGE,LEFTOVER,HOUSE,CHILD,REVENUE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,TIME_CLIENT,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,CONSIDERING_CHANGE_OF_PLAN,CHURNED
5497,180.0,73407.5,0.0,56.0,260321.0,1.0,120.0,290.0,0.0,1.6,2.0,0.0,0.75,1.0
5498,825.0,59927.0,0.0,10.0,199373.0,2.0,209.0,418.0,1.0,4.5,2.0,1.0,0.75,1.0
5499,750.0,54523.5,0.0,12.0,780788.0,1.0,181.0,684.0,3.0,3.5,6.0,0.75,0.25,1.0
5500,780.0,17972.0,0.0,51.0,654920.0,1.0,263.0,201.0,0.0,2.6,2.0,1.0,0.75,0.0
5501,510.0,52414.0,0.0,0.0,225999.0,1.0,130.0,692.0,1.0,1.7,9.0,1.0,0.75,1.0
5502,1491.62,68452.0,79.0,0.0,164583.0,1.0,119.0,367.0,4.0,8.9,11.0,0.5,0.75,0.0
5503,1590.0,16116.0,0.0,0.0,974692.0,3.0,176.0,221.0,1.0,4.3,12.0,0.25,0.75,1.0
5504,151.6,99023.0,239.0,69.0,184259.0,4.0,122.0,481.0,11.0,3.2,12.0,0.25,0.25,0.0
5505,99.84,36856.5,161.0,37.0,355147.0,3.0,162.0,346.0,17.0,2.1,1.0,1.0,0.75,0.0
5506,1170.0,11865.0,0.0,0.0,194043.0,0.0,278.0,217.0,1.0,3.9,10.0,0.0,0.0,1.0
5507,120.0,50834.5,0.0,56.0,244415.0,1.0,178.0,667.0,1.0,1.4,4.0,1.0,1.0,1.0
5508,1200.0,44732.0,0.0,16.0,544821.0,1.0,199.0,316.0,1.0,3.0,6.0,0.0,0.75,1.0
5509,1380.0,77234.5,0.0,0.0,365612.0,3.0,106.0,793.0,0.0,4.6,8.0,1.0,1.0,1.0
5510,92.05,23093.0,0.0,78.0,641483.0,3.0,143.0,604.0,0.0,1.7,2.0,1.0,0.0,1.0
5511,1650.0,19850.5,0.0,66.0,204960.0,0.0,130.0,379.0,0.0,4.5,1.0,1.0,0.75,0.0
5512,600.0,14062.0,0.0,12.0,266120.0,1.0,117.0,245.0,1.0,2.0,5.0,0.75,0.75,1.0
5513,768.29,27313.0,64.0,15.0,829836.0,1.0,107.0,441.0,5.0,4.2,5.0,0.25,0.75,1.0
5514,0.0,49627.5,0.0,12.0,725528.0,3.0,63.0,342.0,0.0,0.8,13.0,0.0,0.75,1.0
5515,567.34,34783.0,139.0,11.0,789643.0,3.0,132.0,271.0,29.0,4.6,5.0,0.75,0.75,0.0
5516,480.0,22636.5,0.0,0.0,257270.0,2.0,187.0,187.0,0.0,2.6,14.0,0.0,0.75,1.0
5517,431.37,77428.0,53.0,82.0,198974.0,1.0,107.0,789.0,5.0,1.2,1.0,0.5,0.75,0.0
5518,516.67,30516.5,0.0,8.0,278518.0,2.0,206.0,391.0,0.0,4.1,4.0,0.75,1.0,1.0
5519,390.0,10806.5,0.0,45.0,505198.71061344835,1.0,145.0,215.0,0.0,1.3,1.0,0.25,1.0,1.0
5520,524.02,79626.0,59.0,7.0,259664.0,2.0,162.0,675.0,4.0,2.0,6.0,1.0,0.75,0.0
5521,334.49,65384.5,187.0,0.0,975421.0,2.0,118.0,277.0,13.0,3.2,11.0,0.5,1.0,1.0
5522,155.17,61461.0,0.0,19.0,243639.0,2.0,179.0,527.0,1.0,1.5,4.0,1.0,1.0,1.0
5523,829.35,75718.0,193.0,0.0,187355.0,4.0,189.0,572.0,21.0,7.1,13.0,0.0,1.0,1.0
5524,930.0,35253.5,0.0,0.0,297651.0,1.0,204.0,271.0,1.0,3.1,8.0,1.0,0.25,0.0
5525,208.33,20099.0,60.0,20.0,254475.0,2.0,88.0,316.0,5.0,1.5,5.0,1.0,0.75,1.0
5526,343.22,40885.0,182.0,19.0,187214.0,4.0,140.0,863.0,12.0,3.4,5.0,1.0,0.25,0.0
5527,113.92,66080.5,216.0,0.0,800579.0,3.0,167.0,348.0,28.0,2.2,11.0,1.0,0.25,1.0
5528,1470.0,63440.0,0.0,49.0,160278.0,0.0,118.0,578.0,1.0,3.9,2.0,1.0,0.0,1.0
5529,125.0,64914.0,0.0,86.0,196099.0,2.0,204.0,431.0,1.0,3.0,1.0,1.0,1.0,1.0
5530,479.17,21476.5,44.0,17.0,670660.0,0.0,118.0,184.0,4.0,1.3,2.0,1.0,0.0,1.0
5531,313.04,40226.0,0.0,13.0,652616.0,3.0,138.0,762.0,0.0,3.4,6.0,0.0,1.0,1.0
5532,1050.0,15809.5,0.0,0.0,492254.03377234715,1.0,183.0,248.0,1.0,3.5,15.0,0.0,0.0,1.0
5533,386.27,57116.0,133.0,0.0,204892.0,1.0,156.0,360.0,3.0,2.0,13.0,0.0,0.25,1.0
5534,960.0,23626.0,0.0,0.0,494019.2243735706,2.0,130.0,212.0,1.0,2.2,10.0,1.0,0.5,1.0
5535,302.11,38446.5,267.0,6.0,408093.0,2.0,173.0,136.0,24.0,2.3,15.0,0.75,0.0,0.0
5536,200.28,96443.0,209.0,41.0,769232.0,4.0,251.0,623.0,17.0,3.8,14.0,1.0,0.75,0.0
5537,103.85,47143.0,70.0,87.0,446329.0,2.0,88.0,346.0,4.0,3.6,12.0,1.0,0.5,1.0
5538,237.21,73250.0,215.0,33.0,447676.0,2.0,144.0,834.0,16.0,4.1,2.0,0.75,0.0,0.0
5539,420.0,56590.5,0.0,0.0,391341.0,4.0,169.0,531.0,0.0,2.4,12.0,0.0,0.75,1.0
5540,85.71,67280.0,295.0,13.0,289225.0,2.0,111.0,344.0,20.0,1.5,6.0,0.0,0.25,1.0
5541,385.71,34821.0,0.0,11.0,238500.0,2.0,114.0,361.0,19.0,2.7,6.0,0.25,0.25,1.0
5542,723.4,21452.0,41.0,0.0,215087.0,2.0,142.0,188.0,3.0,2.4,14.0,1.0,0.75,0.0
5543,510.0,32885.5,0.0,0.0,170942.0,4.0,166.0,723.0,1.0,1.7,1.0,1.0,0.0,1.0
5544,567.57,56223.5,48.0,0.0,233528.0,4.0,130.0,392.0,3.0,1.8,5.0,1.0,0.0,0.0
5545,276.92,67931.0,225.0,0.0,672989.0,4.0,155.0,310.0,10.0,4.0,12.0,0.0,1.0,1.0
5546,201.39,38336.0,182.0,15.0,660850.0,2.0,198.0,242.0,29.0,1.9,4.0,0.0,1.0,1.0
5547,168.64,82809.5,238.0,0.0,910285.0,3.0,165.0,169.0,27.0,1.9,2.0,0.0,0.75,1.0
5548,239.34,66085.5,67.0,56.0,376716.0,2.0,89.0,801.0,4.0,5.8,2.0,1.0,0.75,1.0
5549,195.24,26436.5,0.0,53.0,492791.0,2.0,111.0,352.0,4.0,2.1,1.0,0.75,0.25,0.0
5550,1071.43,32844.0,68.0,0.0,918029.0,1.0,202.0,256.0,4.0,5.0,13.0,0.0,0.75,1.0
5551,343.14,14599.5,36.0,17.0,879201.0,2.0,109.0,152.0,3.0,4.5,14.0,0.25,1.0,1.0
5552,255.32,35674.0,136.0,14.0,309388.0,2.0,95.0,138.0,15.0,3.2,4.0,0.75,0.75,1.0
5553,211.54,75258.0,212.0,10.0,290785.0,0.0,157.0,423.0,19.0,1.2,6.0,1.0,1.0,1.0
5554,990.0,11127.5,0.0,0.0,235532.0,4.0,126.0,302.0,1.0,2.3,15.0,0.75,1.0,1.0
5555,1410.0,33359.5,0.0,0.0,257391.0,1.0,169.0,264.0,0.0,2.7,11.0,0.75,0.75,0.0
5556,122.95,18097.5,64.0,69.0,172696.0,3.0,118.0,234.0,1.0,2.5,1.0,1.0,0.25,0.0
5557,716.13,83457.0,55.0,72.0,329826.0,0.0,156.0,589.0,5.0,4.7,5.0,1.0,0.75,1.0
5558,780.0,40208.0,0.0,0.0,969569.0,2.0,127.0,278.0,0.0,3.6,10.0,1.0,0.75,1.0
5559,204.0,26642.5,70.0,8.0,317964.0,2.0,168.0,297.0,5.0,1.7,5.0,0.75,1.0,1.0
5560,579.66,40469.0,195.0,0.0,243128.0,2.0,106.0,213.0,15.0,3.7,11.0,0.75,1.0,0.0
5561,467.65,84260.5,70.0,17.0,231705.0,2.0,149.0,621.0,4.0,4.3,5.0,0.0,0.75,1.0
5562,214.93,22625.0,65.0,17.0,461381.0,3.0,151.0,149.0,4.0,3.4,4.0,0.75,0.5,1.0
5563,534.97,79942.0,46.0,14.0,485325.0,3.0,167.0,523.0,4.0,4.1,4.0,1.0,0.75,0.0
5564,1066.67,80853.5,65.0,6.0,249328.0,2.0,97.0,884.0,5.0,6.0,5.0,1.0,0.25,0.0
5565,87.87,15658.0,56.0,80.0,836858.0,2.0,107.0,153.0,3.0,2.8,2.0,1.0,0.75,1.0
5566,423.08,68339.5,212.0,0.0,604574.0,3.0,134.0,334.0,26.0,3.4,8.0,0.75,1.0,1.0
5567,136.88,76028.5,229.0,46.0,526926.0,3.0,164.0,766.0,27.0,3.6,1.0,0.0,0.75,0.0
5568,638.3,28494.5,41.0,0.0,166550.0,3.0,113.0,215.0,3.0,3.0,13.0,1.0,0.75,0.0
5569,158.59,36323.5,44.0,31.0,924376.0,3.0,112.0,377.0,3.0,3.4,2.0,0.0,0.75,1.0
5570,77.42,95338.5,195.0,79.0,559810.0,2.0,119.0,545.0,25.0,2.8,2.0,1.0,1.0,1.0
5571,1140.0,56353.5,0.0,0.0,712513.0,3.0,152.0,824.0,1.0,2.8,9.0,0.25,0.25,1.0
5572,422.54,45881.0,184.0,24.0,512696.08425457537,1.0,143.0,327.0,17.0,4.0,5.0,0.5,0.75,0.0
5573,211.11,69434.5,0.0,17.0,572148.0,3.0,83.0,805.0,0.0,1.9,1.0,0.5,1.0,1.0
5574,1050.0,58227.5,0.0,0.0,253911.0,0.0,179.0,581.0,1.0,2.5,8.0,0.0,0.25,1.0
5575,358.02,34228.5,63.0,8.0,678664.0,3.0,113.0,279.0,3.0,1.9,6.0,1.0,0.25,1.0
5576,872.73,44894.0,65.0,0.0,469922.0,4.0,153.0,326.0,4.0,4.8,8.0,1.0,1.0,0.0
5577,558.56,43873.0,233.0,29.0,895171.0,0.0,217.0,150.0,26.0,4.2,2.0,1.0,1.0,0.0
5578,321.74,74328.5,245.0,0.0,305402.0,2.0,133.0,364.0,11.0,4.7,8.0,1.0,0.75,1.0
5579,204.14,39535.5,238.0,0.0,517024.0,4.0,244.0,228.0,15.0,1.3,1.0,1.0,1.0,0.0
5580,450.0,77585.0,0.0,6.0,249234.0,3.0,132.0,417.0,0.0,3.4,6.0,1.0,0.25,1.0
5581,356.32,44157.5,161.0,0.0,379828.0,2.0,196.0,337.0,18.0,2.1,8.0,1.0,1.0,0.0
5582,802.55,37538.5,57.0,49.0,423466.0,1.0,169.0,358.0,5.0,2.2,4.0,0.75,0.75,0.0
5583,500.0,49933.5,212.0,0.0,163383.0,2.0,107.0,371.0,24.0,3.2,8.0,1.0,0.75,0.0
5584,89.6,61018.0,258.0,68.0,666071.0,2.0,171.0,321.0,16.0,3.1,2.0,1.0,0.75,0.0
5585,12.85,98434.0,237.0,13.0,186936.0,3.0,279.0,739.0,21.0,1.2,5.0,1.0,1.0,1.0
5586,214.29,84123.0,194.0,19.0,535234.0,0.0,136.0,808.0,29.0,2.1,5.0,0.5,1.0,0.0
5587,1204.23,72430.0,42.0,0.0,219588.0,1.0,97.0,578.0,4.0,4.7,10.0,1.0,1.0,0.0
5588,498.4,66128.5,213.0,0.0,424196.0,2.0,146.0,304.0,21.0,3.2,11.0,1.0,0.5,0.0
5589,930.0,46571.5,0.0,9.0,644719.0,1.0,174.0,131.0,1.0,4.1,4.0,0.0,0.25,1.0
5590,394.29,18938.0,75.0,0.0,257844.0,3.0,269.0,149.0,5.0,3.3,4.0,1.0,0.75,1.0
5591,180.0,49694.0,0.0,0.0,973683.0,2.0,166.0,372.0,0.0,1.6,15.0,0.0,1.0,1.0
5592,431.14,42288.0,67.0,0.0,263258.0,1.0,209.0,282.0,4.0,2.4,12.0,0.5,0.75,1.0
5593,887.57,22816.5,69.0,0.0,638455.0,3.0,166.0,218.0,5.0,6.0,9.0,0.5,0.75,1.0
5594,121.18,60276.5,45.0,87.0,365696.0,3.0,94.0,582.0,0.0,3.1,2.0,0.75,1.0,1.0
5595,1052.36,42102.5,91.0,56.0,284150.0,1.0,89.0,311.0,4.0,5.7,1.0,0.5,1.0,0.0
5596,354.73,51297.5,196.0,0.0,357628.0,0.0,129.0,394.0,21.0,2.5,11.0,1.0,1.0,0.0
5597,987.1,16111.5,55.0,0.0,495912.4167725188,5.0,148.0,158.0,5.0,4.1,10.0,0.75,1.0,0.0
5598,192.8,76487.0,199.0,9.0,405590.0,2.0,117.0,639.0,29.0,1.5,6.0,1.0,0.75,0.0
5599,146.62,62805.5,166.0,79.0,436408.0,1.0,127.0,366.0,17.0,1.3,1.0,1.0,0.25,0.0
5600,95.65,61397.5,0.0,59.0,480376.0,3.0,280.0,534.0,0.0,2.2,1.0,1.0,0.75,1.0
5601,477.27,42623.0,0.0,12.0,864913.0,2.0,177.0,207.0,0.0,3.5,5.0,1.0,1.0,1.0
5602,375.0,97151.0,204.0,9.0,520853.0,1.0,217.0,538.0,1.0,3.8,6.0,0.75,0.0,1.0
5603,229.41,38241.5,80.0,16.0,399286.0,2.0,100.0,269.0,5.0,2.6,5.0,1.0,0.75,0.0
5604,513.16,18715.5,52.0,0.0,183007.0,4.0,146.0,380.0,3.0,2.6,1.0,0.75,0.75,0.0
5605,252.53,88753.5,197.0,0.0,447988.0,1.0,187.0,536.0,15.0,1.5,14.0,1.0,0.0,1.0
5606,551.84,67311.0,199.0,22.0,416505.0,0.0,222.0,311.0,18.0,4.5,5.0,0.5,1.0,0.0
5607,533.71,17118.5,64.0,37.0,200628.0,4.0,222.0,188.0,0.0,10.5,2.0,1.0,0.75,1.0
5608,330.0,56501.0,0.0,20.0,248141.0,1.0,166.0,880.0,1.0,2.1,6.0,0.25,1.0,1.0
5609,870.0,39585.0,0.0,0.0,446394.0,2.0,148.0,381.0,1.0,3.9,15.0,0.25,0.75,1.0
5610,193.82,43935.0,56.0,20.0,613723.0,3.0,224.0,294.0,5.0,1.3,13.0,0.25,0.75,1.0
5611,1290.0,60212.0,0.0,0.0,418354.0,0.0,74.0,787.0,1.0,5.3,14.0,0.25,0.75,1.0
5612,212.84,93415.5,196.0,0.0,423116.0,3.0,150.0,727.0,12.0,1.1,9.0,0.5,0.25,1.0
5613,235.29,22807.0,53.0,83.0,665791.0,0.0,223.0,218.0,3.0,2.2,1.0,0.5,0.75,1.0
5614,2400.0,19359.0,0.0,0.0,493266.0,2.0,157.0,839.0,0.0,8.0,15.0,0.75,1.0,1.0
5615,1560.0,38578.0,0.0,15.0,800796.0,1.0,167.0,304.0,1.0,5.2,4.0,0.5,0.75,1.0
5616,338.71,54680.0,210.0,0.0,294691.0,4.0,146.0,369.0,22.0,3.5,8.0,0.75,1.0,0.0
5617,98.68,36766.0,204.0,9.0,616429.0,0.0,115.0,132.0,11.0,2.0,6.0,1.0,1.0,1.0
5618,310.34,20628.0,74.0,0.0,154850.0,4.0,182.0,135.0,5.0,1.8,15.0,0.25,0.75,1.0
5619,112.81,84164.0,161.0,59.0,856530.0,2.0,113.0,604.0,20.0,2.2,2.0,0.0,0.25,0.0
5620,125.24,77147.5,57.0,37.0,153394.0,4.0,189.0,666.0,5.0,2.2,2.0,0.0,1.0,1.0
5621,660.0,19779.5,0.0,0.0,416439.0,1.0,180.0,165.0,0.0,2.2,15.0,0.0,0.75,1.0
5622,183.05,45589.5,195.0,0.0,841107.0,2.0,111.0,268.0,24.0,1.8,11.0,1.0,0.75,1.0
5623,5.79,74776.5,208.0,21.0,226333.0,2.0,142.0,177.0,14.0,1.1,5.0,0.5,0.0,1.0
5624,242.65,50810.5,172.0,0.0,638147.0,4.0,131.0,258.0,29.0,2.2,10.0,0.25,0.25,1.0
5625,96.0,44804.5,0.0,15.0,163355.0,3.0,131.0,391.0,0.0,0.8,6.0,1.0,0.75,1.0
5626,1530.0,12251.0,0.0,22.0,338917.0,0.0,127.0,196.0,1.0,3.1,6.0,1.0,0.75,0.0
5627,261.26,29297.0,83.0,15.0,716900.0,2.0,147.0,139.0,5.0,1.9,5.0,1.0,0.25,1.0
5628,784.09,42307.5,76.0,0.0,500804.8647253265,1.0,179.0,284.0,4.0,3.6,13.0,1.0,1.0,1.0
5629,420.0,26064.5,0.0,15.0,640813.0,1.0,120.0,318.0,0.0,1.4,6.0,0.0,0.25,1.0
5630,228.0,43324.5,150.0,29.0,596720.0,1.0,264.0,288.0,14.0,1.9,2.0,0.75,1.0,0.0
5631,290.97,53754.0,228.0,27.0,185797.0,2.0,216.0,439.0,16.0,6.8,1.0,0.25,0.75,1.0
5632,25.13,43514.5,234.0,86.0,380984.0,2.0,225.0,228.0,19.0,2.0,1.0,0.5,0.0,1.0
5633,335.29,81338.0,240.0,42.0,537862.0,1.0,244.0,598.0,28.0,2.8,2.0,0.0,0.5,1.0
5634,902.1,91817.5,186.0,23.0,479834.0,1.0,167.0,731.0,13.0,6.6,4.0,1.0,0.0,0.0
5635,279.07,74286.5,0.0,33.0,268049.0,4.0,196.0,590.0,0.0,3.0,2.0,0.75,1.0,0.0
5636,101.16,50101.0,199.0,65.0,199762.0,2.0,198.0,206.0,28.0,3.2,2.0,1.0,1.0,0.0
5637,699.39,67778.0,63.0,56.0,463640.0,1.0,105.0,543.0,3.0,2.8,2.0,0.5,0.75,0.0
5638,1020.0,63773.5,0.0,0.0,492862.13932517293,1.0,216.0,599.0,4.0,2.4,12.0,0.75,0.75,0.0
5639,371.54,76726.0,59.0,60.0,952974.0,2.0,117.0,270.0,3.0,9.4,1.0,1.0,1.0,1.0
5640,195.05,60914.5,223.0,0.0,151998.0,5.0,219.0,377.0,5.0,3.1,15.0,1.0,0.75,1.0
5641,300.0,21289.5,0.0,10.0,728857.0,2.0,195.0,186.0,1.0,3.0,4.0,1.0,0.75,1.0
5642,360.9,67777.5,33.0,0.0,560829.0,1.0,380.0,407.0,3.0,1.6,5.0,0.5,1.0,1.0
5643,1110.0,27987.5,0.0,0.0,191655.0,1.0,130.0,382.0,1.0,3.7,13.0,1.0,0.75,1.0
5644,1080.0,58656.5,0.0,53.0,491664.62051420147,0.0,208.0,712.0,1.0,3.6,1.0,0.75,0.25,1.0
5645,254.64,59536.5,277.0,25.0,733262.0,1.0,175.0,360.0,23.0,3.2,2.0,1.0,1.0,1.0
5646,380.43,82858.0,176.0,14.0,312724.0,1.0,124.0,871.0,11.0,1.5,4.0,0.25,0.75,0.0
5647,660.0,29995.0,50.0,22.0,203577.0,1.0,150.0,180.0,14.0,2.3,6.0,0.0,1.0,1.0
5648,523.81,84089.5,215.0,0.0,511961.0,3.0,248.0,423.0,25.0,6.5,8.0,1.0,1.0,1.0
5649,369.23,36633.0,0.0,16.0,653428.0,5.0,210.0,308.0,1.0,3.2,4.0,0.75,0.75,1.0
5650,173.41,29422.5,73.0,35.0,549263.0,1.0,171.0,353.0,4.0,2.0,2.0,1.0,0.0,1.0
5651,144.0,67564.5,0.0,15.0,510032.1255694235,7.0,185.0,473.0,1.0,2.2,6.0,1.0,1.0,1.0
5652,92.31,46204.0,0.0,68.0,491125.0,2.0,151.0,286.0,1.0,1.4,4.0,1.0,1.0,0.0
5653,1980.0,58785.0,0.0,0.0,202109.0,3.0,168.0,493.0,1.0,4.6,14.0,1.0,0.75,0.0
5654,390.17,102944.5,246.0,18.0,762318.0,1.0,110.0,838.0,22.0,2.5,4.0,1.0,1.0,0.0
5655,160.71,86157.0,194.0,21.0,286011.0,3.0,177.0,786.0,21.0,2.7,4.0,0.75,0.25,0.0
5656,159.38,56294.0,220.0,20.0,519415.9494628576,1.0,79.0,383.0,15.0,1.7,4.0,1.0,1.0,1.0
5657,340.54,75461.0,0.0,27.0,721033.0,2.0,144.0,469.0,10.0,3.2,2.0,1.0,0.25,0.0
5658,450.0,31972.0,0.0,10.0,622516.0,2.0,224.0,278.0,0.0,2.0,6.0,1.0,0.25,1.0
5659,1980.0,21659.5,0.0,13.0,634407.0,1.0,102.0,222.0,1.0,6.6,5.0,1.0,1.0,1.0
5660,164.06,74432.5,174.0,11.0,179558.0,3.0,165.0,773.0,12.0,3.1,4.0,1.0,0.75,1.0
5661,678.57,72276.0,68.0,57.0,932717.0,1.0,126.0,663.0,5.0,1.8,2.0,1.0,0.75,0.0
5662,30.0,44422.5,0.0,0.0,395511.0,4.0,100.0,251.0,1.0,1.1,10.0,0.0,0.75,1.0
5663,800.0,21192.5,80.0,12.0,978267.0,1.0,92.0,244.0,3.0,5.8,5.0,1.0,0.25,1.0
5664,289.16,39744.0,66.0,21.0,357655.0,1.0,115.0,272.0,3.0,2.6,5.0,0.75,0.75,1.0
5665,253.68,33629.0,172.0,76.0,672438.0,1.0,173.0,187.0,26.0,1.3,2.0,1.0,0.75,1.0
5666,1260.0,13613.5,0.0,23.0,218605.0,1.0,192.0,195.0,1.0,4.2,6.0,0.5,0.75,1.0
5667,493.42,46489.0,52.0,45.0,956121.0,1.0,218.0,398.0,4.0,1.5,1.0,1.0,0.5,1.0
5668,43.3,10154.5,0.0,87.0,512008.2274694509,3.0,133.0,216.0,1.0,2.4,1.0,1.0,0.75,1.0
5669,1380.0,17361.0,0.0,0.0,485911.2873038227,2.0,151.0,135.0,21.0,4.6,5.0,1.0,1.0,0.0
5670,300.0,54536.0,0.0,8.0,427272.0,3.0,151.0,243.0,1.0,1.8,1.0,0.0,1.0,1.0
5671,77.92,26127.0,44.0,78.0,489842.0,3.0,212.0,242.0,27.0,1.4,2.0,0.75,0.75,0.0
5672,161.84,39264.5,0.0,66.0,172589.0,3.0,169.0,275.0,0.0,3.1,2.0,0.75,0.75,0.0
5673,1130.43,56809.0,176.0,0.0,486802.0,2.0,127.0,277.0,25.0,10.4,12.0,0.75,0.5,1.0
5674,1590.0,20870.0,0.0,80.0,410435.0,0.0,107.0,143.0,0.0,4.3,1.0,0.75,0.75,0.0
5675,225.84,69816.5,50.0,74.0,566489.0,3.0,184.0,450.0,3.0,5.7,2.0,1.0,0.0,0.0
5676,300.0,16902.0,0.0,6.0,492088.0,0.0,260.0,236.0,0.0,1.0,5.0,0.75,1.0,1.0
5677,61.76,42095.0,0.0,24.0,453678.0,2.0,171.0,296.0,0.0,1.7,4.0,0.75,0.75,1.0
5678,2850.0,64256.5,0.0,0.0,675271.0,2.0,182.0,678.0,0.0,10.5,10.0,0.75,1.0,1.0
5679,905.17,56701.5,16.0,0.0,183032.0,2.0,200.0,632.0,5.0,3.5,15.0,1.0,0.75,0.0
5680,116.15,89691.0,204.0,60.0,397817.0,3.0,110.0,742.0,23.0,2.5,2.0,0.75,1.0,0.0
5681,11.03,31044.5,72.0,10.0,668711.0,5.0,129.0,208.0,4.0,1.1,4.0,0.75,0.25,1.0
5682,305.26,56448.0,185.0,0.0,456601.0,1.0,151.0,323.0,22.0,1.9,15.0,0.75,1.0,0.0
5683,810.0,54753.0,0.0,0.0,616743.0,0.0,204.0,503.0,0.0,2.7,12.0,0.0,1.0,0.0
5684,339.04,43276.0,192.0,0.0,730137.0,3.0,207.0,180.0,21.0,3.3,14.0,0.0,0.75,1.0
5685,298.8,30825.5,61.0,9.0,180276.0,5.0,182.0,224.0,5.0,1.5,5.0,0.75,1.0,0.0
5686,732.95,19442.0,76.0,0.0,222367.0,0.0,197.0,131.0,3.0,2.3,12.0,0.5,0.25,0.0
5687,183.12,19660.0,50.0,62.0,604630.0,2.0,119.0,140.0,5.0,5.7,2.0,1.0,0.75,1.0
5688,603.66,28199.0,64.0,7.0,862153.0,1.0,135.0,214.0,3.0,2.3,5.0,1.0,0.75,1.0
5689,840.0,63274.5,0.0,0.0,612395.0,2.0,164.0,691.0,0.0,2.8,5.0,0.5,0.25,1.0
5690,375.0,66249.0,0.0,14.0,636749.0,3.0,164.0,609.0,0.0,3.0,2.0,1.0,1.0,1.0
5691,870.0,66608.5,0.0,47.0,495779.12241704337,1.0,119.0,619.0,0.0,3.9,2.0,0.5,0.5,1.0
5692,129.65,42700.5,45.0,85.0,581761.0,2.0,97.0,363.0,4.0,3.3,2.0,0.0,0.75,0.0
5693,68.27,52456.5,187.0,46.0,796050.0,2.0,195.0,387.0,27.0,2.7,1.0,0.75,0.25,1.0
5694,229.97,43233.5,187.0,24.0,267727.0,0.0,146.0,744.0,12.0,1.2,4.0,0.75,1.0,1.0
5695,770.15,75906.0,235.0,72.0,382470.0,1.0,120.0,854.0,18.0,6.6,5.0,1.0,1.0,0.0
5696,960.0,53725.5,0.0,0.0,560680.0,5.0,164.0,674.0,1.0,2.2,9.0,0.0,0.25,1.0
5697,141.41,54147.5,197.0,18.0,198354.0,1.0,120.0,315.0,10.0,1.4,12.0,0.25,0.75,1.0
5698,525.55,71074.5,37.0,0.0,519264.0,1.0,141.0,618.0,4.0,1.4,10.0,1.0,0.75,1.0
5699,225.0,63408.5,0.0,18.0,615627.0,2.0,286.0,475.0,1.0,1.1,6.0,0.0,0.75,1.0
5700,144.58,35763.0,162.0,7.0,691899.0,2.0,249.0,160.0,12.0,1.6,6.0,0.0,0.75,1.0
5701,62.67,51295.0,48.0,57.0,271617.0,2.0,141.0,288.0,5.0,0.5,2.0,1.0,0.75,1.0
5702,680.85,78659.0,41.0,89.0,929752.0,1.0,193.0,135.0,3.0,2.2,1.0,0.5,1.0,1.0
5703,157.89,95297.0,193.0,60.0,628559.0,3.0,125.0,705.0,23.0,3.7,5.0,1.0,0.0,0.0
5704,407.69,41522.0,290.0,0.0,539936.0,1.0,141.0,228.0,17.0,4.3,6.0,1.0,1.0,1.0
5705,257.14,18790.0,50.0,27.0,156883.0,4.0,146.0,196.0,22.0,2.6,2.0,0.5,0.75,1.0
5706,285.71,63925.5,54.0,14.0,182637.0,3.0,152.0,622.0,4.0,2.8,11.0,0.0,0.25,0.0
5707,764.33,21300.5,57.0,7.0,998914.0,1.0,160.0,230.0,5.0,3.0,1.0,1.0,0.75,1.0
5708,1620.0,38710.0,0.0,0.0,787467.0,0.0,212.0,289.0,0.0,5.4,11.0,0.0,0.75,1.0
5709,200.0,39479.5,0.0,17.0,705308.0,4.0,118.0,321.0,1.0,2.8,6.0,0.5,1.0,1.0
5710,249.2,37055.5,163.0,5.0,935854.0,5.0,281.0,216.0,13.0,2.6,6.0,0.0,1.0,1.0
5711,870.0,26021.0,0.0,0.0,594354.0,3.0,87.0,319.0,0.0,3.9,12.0,0.0,0.5,1.0
5712,383.39,49523.5,213.0,0.0,688363.0,1.0,234.0,352.0,16.0,3.0,12.0,0.75,0.5,1.0
5713,1500.0,10859.0,0.0,0.0,937351.0,2.0,114.0,174.0,0.0,5.0,5.0,0.0,0.75,1.0
5714,980.77,77910.0,56.0,0.0,516272.0,0.0,150.0,652.0,4.0,4.1,13.0,1.0,0.25,1.0
5715,409.09,71499.0,0.0,12.0,504830.5603862195,5.0,126.0,856.0,1.0,2.0,6.0,0.5,0.75,1.0
5716,31.25,27213.5,68.0,12.0,597798.0,4.0,115.0,138.0,5.0,1.3,5.0,0.5,0.25,1.0
5717,480.0,44845.0,0.0,22.0,503432.3472532966,1.0,136.0,251.0,0.0,1.6,6.0,0.5,0.25,1.0
5718,341.88,101908.5,251.0,5.0,231387.0,1.0,137.0,687.0,0.0,3.0,6.0,0.75,0.75,1.0
5719,1860.0,69769.5,0.0,0.0,307175.0,2.0,311.0,267.0,3.0,5.2,8.0,1.0,1.0,0.0
5720,1350.0,27845.0,0.0,0.0,734039.0,4.0,115.0,262.0,0.0,5.5,14.0,0.75,0.75,1.0
5721,960.0,21912.5,0.0,0.0,236752.0,3.0,199.0,177.0,1.0,3.2,12.0,0.75,0.75,1.0
